4.430,523
4.440,523
4.450,523
4.460,523
4.470,523
4.503,552
4.513,552
4.523,552
4.555,552
4.565,581
4.575,581
4.585,581
4.611,581
4.621,610
4.631,610
4.673,639
4.683,639
4.693,639
4.731,639
4.741,668
4.751,668
4.761,668
4.808,697
4.818,697
4.829,697
4.860,726
4.870,726
4.880,726
4.905,755
4.915,755
4.925,755
4.961,784
4.971,784
5.012,813
5.022,813
5.032,813
5.042,813
5.052,813
5.062,813
5.072,813
5.082,813
5.092,813
5.116,813
5.126,842
5.136,842
5.146,842
5.156,842
5.166,842
5.176,842
5.186,842
5.196,842
5.206,842
5.221,871
5.231,871
5.241,871
5.251,871
5.261,871
5.278,900
5.288,900
5.298,900
5.353,929
5.363,929
5.373,929
5.384,929
5.413,958
5.423,958
5.433,958
5.472,958
5.482,987
5.492,987
5.502,987
5.512,987
5.522,987
5.558,1016
5.568,1016
5.604,1045
5.614,1045
5.654,1074
5.664,1074
5.674,1074
5.684,1074
5.694,1074
5.705,1074
5.723,1074
5.733,1422
5.743,1422
5.753,1422
5.763,1422
5.773,3000
5.783,3000
5.793,3000
5.803,3000
5.813,3000
5.823,4500
5.833,4500
5.843,4500
5.853,4500
5.863,4500
5.873,4500
5.883,4500
5.893,6000
5.903,6000
5.914,6000
5.924,6000
5.934,7500
5.944,7500
5.954,7500
5.967,7500
5.977,7500
5.987,9000
5.997,9000
6.007,9000
6.017,9000
6.028,9000
6.038,9000
6.048,9000
6.058,10500
6.068,10500
6.078,10500
6.088,10500
6.098,12000
6.108,12000
6.118,12000
6.128,12000
6.138,12000
6.148,13500
6.158,13500
6.168,13500
6.178,13500
6.188,13500
6.198,13500
6.208,15000
6.218,15000
6.228,15000
6.238,16500
6.248,16500
6.258,16500
6.268,16500
6.278,16500
6.288,18000
6.298,18000
6.308,18000
6.318,18000
6.329,19500
6.339,19500
6.349,19500
6.359,19500
6.369,19500
6.379,19500
6.389,19500
6.399,19500
6.409,19500
6.419,21000
6.430,21000
6.440,21000
6.450,21000
6.460,22500
6.470,22500
6.480,22500
6.490,22500
6.500,24000
6.510,24000
6.520,24000
6.530,24000
6.540,24000
6.550,25500
6.560,25500
6.570,25500
6.580,27000
6.590,27000
6.600,27000
6.610,27000
6.620,27000
6.631,27000
6.641,28500
6.651,28500
6.661,28500
6.671,28500
6.681,28500
6.691,30000
6.701,30000
6.711,30000
6.721,30000
6.732,30000
6.742,31500
6.752,31500
6.762,31500
6.772,31500
6.782,31500
6.794,33000
6.804,33000
6.814,33000
6.824,33000
6.834,34500
6.844,34500
6.854,34500
6.864,34500
6.874,34500
6.886,36000
6.896,36000
6.906,36000
6.916,36000
6.926,36000
6.936,37500
6.946,37500
6.956,37500
6.966,37500
6.977,39000
6.987,39000
6.997,39000
7.007,39000
7.017,39000
7.027,39000
7.037,40500
7.047,40500
7.057,40500
7.067,40500
7.082,40500
7.092,42000
7.102,42000
7.112,42000
7.122,42000
7.132,43500
7.142,43500
7.152,43500
7.162,43500
7.173,43500
7.183,45000
7.193,45000
7.203,45000
7.213,45000
7.223,45000
7.233,46500
7.243,46500
7.253,46500
7.263,46500
7.273,46500
7.284,46500
7.294,46500
7.304,48000
7.314,48000
7.324,48000
7.334,48000
7.344,48000
7.354,48000
7.364,48000
7.374,48000
7.384,49500
7.394,49500
7.404,49500
7.414,49500
7.424,49500
7.434,49500
7.444,51000
7.455,51000
7.465,51000
7.475,51000
7.485,51000
7.495,51000
7.505,51000
7.515,52500
7.525,52500
7.535,52500
7.545,54000
7.555,54000
7.565,54000
7.575,54000
7.585,54000
7.595,54000
7.605,54000
7.615,54000
7.625,54000
7.637,57000
7.647,57000
7.657,57000
7.667,57000
7.677,57000
7.687,57000
7.697,57000
7.707,57000
7.717,57000
7.727,58500
7.737,58500
7.747,58500
7.757,58500
7.767,58500
7.777,58500
7.787,58500
7.797,58500
7.807,60000
7.817,60000
7.827,60000
7.837,60000
7.847,60000
7.857,60000
7.867,60000
7.877,60000
7.887,60000
7.897,60000
7.907,60000
7.917,60000
7.935,60000
